label,flare,timestamp,NOAA,HARP,TOTUSJH,USFLUX,SAVNCPP,TOTUSJZ,ABSNJZH,TOTPOT,AREA_ACR,Cdec,Chis1d,Chis,Edec,Mhis,Xmax1d,Mdec,MEANPOT,R_VALUE,Mhis1d,MEANGAM,TOTFX,MEANJZH,MEANALP,MEANGBZ,TOTFZ,MEANSHR,MEANGBT,TOTFY,logEdec,TOTBSQ,EPSZ,SHRGT45,MEANGBH,MEANJZD,Xhis1d,Xdec,Xhis,EPSX,EPSY,Bhis,Bdec,Bhis1d
Negative,M1.2,2017-09-03T08:46:42.40Z,12673,7115,-0.005284455976955999,-0.22500259512787196,0.201939752877474,0.16373829465270198,0.033537662131499,0.022900609834592998,-0.23421566204590197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760992239117279,0.986962639175942,0.0,2.18392883491864,0.17895032630790805,-0.684081089926551,-0.74210263437011,-0.39810224291540397,0.5027883097343371,2.0844746930592297,-0.35795527989915793,0.607876847549214,0.0,-0.12754868998190302,0.651632630295814,2.2658836851545,0.815681429619427,-0.5944911168878609,0.0,0.0,0.0,-0.34644894965646506,-0.870241315687869,0.0,0.0,0.0
Negative,M1.2,2017-09-03T08:58:42.40Z,12673,7115,0.047875918596075,-0.20706079704171693,0.5411913167357439,0.238786430085516,0.045532143172256,0.032280005713398,-0.22478481567745606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144964278781689,0.989288927726037,0.0,2.16742559405085,0.182640319841485,-0.664023583303896,-0.741456508132843,-0.386198565872235,0.70651207686342,2.12214141109895,-0.33964608918183603,0.709977447072168,0.0,-0.07402977190926201,1.05520734798621,2.25546610465407,0.817265532369654,-0.8415078876474971,0.0,0.0,0.0,-0.32911402415919105,-0.92303279717334,0.0,0.0,0.0
Negative,M1.2,2017-09-03T09:58:42.40Z,12673,7115,0.163884037170727,-0.161098306346021,0.7118074251309291,0.379779938058313,0.14988300514810002,0.09490170015200697,-0.169088658731291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797038825035432,0.9712601914628032,0.0,2.12473064255209,0.13364845402300402,-0.805754751691219,-0.818460312230661,-0.094298288652441,0.3941184048495471,2.1220445814896003,-0.056741644958807,0.627867617135736,0.0,-0.08639248348774001,0.4575706680373371,2.22532292793982,1.11937655687727,-0.598250631242797,0.0,0.0,0.0,-0.264108053544411,-0.8396222564262951,0.0,0.0,0.0
Negative,M1.2,2017-09-03T10:58:42.40Z,12673,7115,0.384229561834985,-0.100868601782589,0.382940590772892,0.584600572027044,0.39690417602026096,0.20131558146619602,-0.110869721220343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974796964966516,1.11374536515611,0.0,2.1744866821833404,0.14668345906122698,-1.0728601525352899,-1.0575958891373298,0.071540097257725,0.4430185952033929,2.14286294750127,0.077073674851744,0.699517160660615,0.0,-0.00207245067043,0.589829457602032,2.30034183604053,1.34827940428509,-0.27248178470434503,0.0,0.0,0.0,-0.25853611320600195,-0.821673152721235,0.0,0.0,0.0
Negative,M1.2,2017-09-03T11:58:42.30Z,12673,7115,0.553703184683661,-0.014706751263184999,0.7038131026879029,0.7208941082034129,0.665903998012987,0.303473443761414,-0.029303341413967007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07407254596511,1.1980733250970501,0.0,2.13753912800172,0.15180692591918601,-1.30460408513106,-1.22669635580498,0.179909091541441,0.445106354625754,2.1148791903972097,0.108816063696766,0.80952108769452,0.0,0.10327475825044502,0.6293834881260529,2.25756194925179,1.46216507700678,-0.41963035583409003,0.0,0.0,0.0,-0.2412011877087269,-0.823784811980654,0.0,0.0,0.0
Negative,M1.2,2017-09-03T12:58:42.30Z,12673,7115,0.720218246019766,0.061640376416161,0.671311231821765,0.8474992455996829,1.2150951217335701,0.428881389323277,0.040521988135554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24337547348491,1.2620462602246498,0.0,2.14837707722832,0.13795573272019102,-1.83647050292824,-1.66342604035923,0.231947023970596,0.470433106064979,2.10906941383581,0.092702684211856,0.8142384717624749,0.0,0.19530827777911305,0.6880965021851461,2.27864368020532,1.4911315272966499,-0.495133590643008,0.0,0.0,0.0,-0.21086506808849687,-0.7477650786415758,0.0,0.0,0.0
Negative,M1.2,2017-09-03T13:58:42.20Z,12673,7115,0.8780630369305908,0.146361696083787,0.9680621456733728,0.957664490384881,1.4505429660958895,0.542326633659597,0.09079366409341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3825753719238898,1.2835644293130302,0.0,2.10921266979581,0.14653256713234394,-1.98023732975586,-1.6792372419906598,0.25874655917161105,0.36820383765062803,2.07818076845105,0.10955876455478801,0.797625075697068,0.0,0.287236133106255,0.58179504515184,2.2210695962562204,1.5767862260053602,-0.5279746388797609,0.0,0.0,0.0,-0.205912232232133,-0.669633686043078,0.0,0.0,0.0
Negative,M1.2,2017-09-03T14:58:42.20Z,12673,7115,1.0541827037567801,0.219533150544582,1.4507426242405501,1.06071690245687,1.9535867840145296,0.672296251389917,0.150776996244259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6413570219080502,1.31845875756445,0.0,2.01561219920237,0.159975666250953,-2.46782231896242,-1.94818788607533,0.44042399076490096,0.308418920987968,2.01040004190141,0.24744279341363198,0.814033368107346,0.0,0.36569180273890295,0.5360606973584411,2.12188683279358,1.73519650102808,-0.416177919858794,0.0,0.0,0.0,-0.2077695456782689,-0.6347913082626669,0.0,0.0,0.0
Negative,M1.2,2017-09-03T15:58:42.20Z,12673,7115,1.08074394508147,0.295915539494653,1.71266338949359,1.08651721722055,1.9943152348519,0.7716325195343571,0.213160656502477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5976400987236599,1.3452110758905402,0.0,2.0546945009589197,0.10135415188016304,-2.2716024867719904,-1.83160586083388,0.26564158521847403,0.29382994191763395,2.04545236048851,0.05647179887705,0.81047823808512,0.0,0.450804317067654,0.545331173262508,2.19246748174617,1.5536470108324,-0.4075225512890061,0.0,0.0,0.0,-0.153288351258264,-0.588334804555453,0.0,0.0,0.0
Negative,M1.2,2017-09-03T16:58:42.10Z,12673,7115,1.11474097784507,0.3358327371907849,2.0191031844079097,1.1384057886696999,2.26752660215388,0.8801923406688841,0.26384835164616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6976403481130702,1.34055849879035,0.0,2.06848825452006,0.10164221828984801,-2.41451067093996,-2.02741845831579,0.15528864476089702,0.473671160120534,2.10538988868026,-0.051252116877775006,0.926840378428007,0.0,0.5025269437143621,0.7393931355209861,2.24671287133419,1.5049358512629198,-0.39553440199704404,0.0,0.0,0.0,-0.150192828848036,-0.637958797151796,0.0,0.0,0.0
Negative,M1.2,2017-09-03T17:58:42.10Z,12673,7115,1.2795868002286799,0.42953056892009295,2.32612983945026,1.2759270558209599,2.70604393054098,1.04333940125015,0.339356982225578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9347492530344998,1.3818501205545402,0.0,2.0844988613321,0.08504067675077001,-2.72259386240485,-2.03112782552249,0.296961915799272,0.310922205343906,2.14363758437612,0.088601683821909,0.8940237936074509,0.0,0.6537324160972819,0.609606472864042,2.32086878460054,1.6591595690171799,-0.6378525030727149,0.0,0.0,0.0,-0.13100058990462501,-0.552436597145332,0.0,0.0,0.0
Negative,M1.2,2017-09-03T18:58:42.10Z,12673,7115,1.5537268906092099,0.5193618943717511,3.5034401225174903,1.49105611324272,3.36567300305772,1.2441980948790299,0.3979285772201861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21346364623486,1.31089831977664,0.0,2.04163969848142,0.09737266257488199,-3.18443611068528,-2.2259097775260095,0.368221359519447,0.265751604637773,2.1454773469539,0.144368830856856,0.901544260962162,0.0,0.784650361787316,0.596627806598348,2.28431478911679,1.67896085339502,-0.443590482539137,0.0,0.0,0.0,-0.133477007832807,-0.511259241586665,0.0,0.0,0.0
Negative,M1.2,2017-09-03T19:58:42.10Z,12673,7115,1.6502406116204098,0.605568505116442,3.8153892165929104,1.5550320862214,3.67138626935965,1.39863705701396,0.47883272005393396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18985147217986,1.4213970259061501,0.0,2.06684614100088,0.067472055122038,-3.1360061838514,-2.2574843550126,0.228271844992787,0.35088860962585194,2.20802927459828,-0.062780125847941,0.9296434617147622,0.0,0.900352662457685,0.6806801214618922,2.34688191460752,1.3844874671474299,-0.5454149591826579,0.0,0.0,0.0,-0.11304655992530499,-0.490142648992476,0.0,0.0,0.0
Negative,M1.2,2017-09-03T20:58:42.10Z,12673,7115,1.67848704639176,0.648754926341211,4.01961803823943,1.57173425748137,3.97127075695358,1.62524736363291,0.551208596258842,0.103432529385891,0.055555555555556,0.011494252873563,0.00103660503414,0.0,0.0011827956989249998,0.0,2.4782679960202203,1.4010420010928202,0.0,2.0769451391438603,0.040637297315121,-3.26549032387007,-2.39554828417657,0.136327323132023,0.6061248000753521,2.2087070818637797,-0.177640428108107,1.0362973623815699,0.9097895557063708,0.9768535443621108,0.872887988539556,2.38620982205883,1.46403205524812,-0.462590546218081,0.0,0.0,0.0,-0.096949843392122,-0.517594219364921,0.0,0.0,0.0
Negative,M1.2,2017-09-03T21:58:42.10Z,12673,7115,1.91173576821566,0.750636970967547,5.14347614270672,1.7778693642873502,4.4794021216057995,1.8658862114044,0.631456424850671,0.095162520952473,0.055555555555556,0.011494252873563,0.0009537226718369999,0.0,0.0011827956989249998,0.0,2.7272677445060896,1.4475677720947098,0.0,2.03367544791338,0.009707538320059,-3.49782000787893,-2.49674571371083,0.212400275601895,0.668146963788916,2.19214921866379,-0.108666122337032,1.0449117158969599,0.916171176359632,1.09768055880646,0.914914145971328,2.46831761629888,1.58023730699693,-0.5845621452133609,0.0,0.0,0.0,-0.080234022376893,-0.48908681936276704,0.0,0.0,0.0
Negative,M1.2,2017-09-03T22:58:42.20Z,12673,7115,2.2145959424132,0.8566568177707851,5.79985224824908,1.98749108334768,5.568333661372992,2.09677499182413,0.6965721799125439,0.087553745884369,0.055555555555556,0.011494252873563,0.000877467217329,0.0,0.0011827956989249998,0.0,2.9772496716847003,1.4894409659964198,0.0,2.01479114244277,-0.03999043313835,-4.15217186998738,-2.78103073643762,0.32590801571299,0.622830422618308,2.19747484717841,-0.010371278344919,1.1495829478975301,0.9220425507979472,1.25543721168396,0.8840125596244369,2.4531535642095,1.70385389661287,-0.627773135005964,0.0,0.0,0.0,-0.057327156541208,-0.493310137881604,0.0,0.0,0.0
Negative,M1.2,2017-09-03T23:58:42.20Z,12673,7115,2.5084378387813904,0.942726701139195,7.5081421972572,2.1402399100988503,6.74664542339005,2.29056009403523,0.7636358914910271,0.08055333488078799,0.055555555555556,0.011494252873563,0.0008073088123239999,0.0,0.0011827956989249998,0.0,3.11483944520581,1.50398026943451,0.0,2.0137237686553098,-0.06378334683348,-4.7827022558046295,-3.12377655329085,0.39085786012613,0.6421052054213051,2.19166507061701,-0.014084782635029,1.25610011279425,0.9274444760561159,1.3876231277923,0.8951371307093179,2.4620300825057204,1.68433548772614,-0.743969874688973,0.0,0.0,0.0,-0.04804058931052599,-0.502812604548989,0.0,0.0,0.0
Negative,M1.2,2017-09-04T00:58:42.20Z,12673,7115,2.63665513401931,0.9992541162000659,8.00150143422549,2.24166989005895,6.95154552577592,2.41183300828313,0.802164909828721,0.07411264583683501,0.055555555555556,0.011494252873563,0.0007427599636589999,0.0,0.0011827956989249998,0.0,3.1838138163975205,1.5121222793598499,0.0,2.0006689661778,-0.082037840866223,-4.789458381515081,-3.1010588313097798,0.37872651712858296,0.672489706082517,2.18943798960181,0.0008015258670619999,1.26040728955195,0.93241448721814,1.4642296738982499,0.911205955609701,2.43712651728577,1.69446243030795,-0.7024098734680491,0.0,0.0,0.0,-0.041230440008025004,-0.48803098973305703,0.0,0.0,0.0
Negative,M1.2,2017-09-04T01:58:42.30Z,12673,7115,2.5768018491421403,1.0421138309573001,7.796196203313531,2.21832863010325,7.03007680730916,2.47759837217586,0.84697831561957,0.06818692585558099,0.055555555555556,0.011494252873563,0.0006833721559750001,0.0,0.0011827956989249998,0.0,3.20895908663537,1.5191011450101295,0.0,2.0069911032266496,-0.11838564891676699,-4.7601763238152985,-3.0534927490152697,0.3448042899263269,0.609819880884069,2.22507128584505,-0.06042285790726301,1.27401249867547,0.9369871182284059,1.5106690904686897,0.8759781471742449,2.49408417635318,1.6064315774739,-0.744437506316582,0.0,0.0,0.0,-0.027610141403023997,-0.48275184158451,0.0,0.0,0.0
Negative,M1.2,2017-09-04T02:58:42.30Z,12673,7115,2.5219891872666698,1.0753090790648299,7.78328677758904,2.21170493937126,6.972198943972511,2.54411982543838,0.9055019118173879,0.062735000284171,0.055555555555556,0.011494252873563,0.0006287327352180001,0.0,0.0011827956989249998,0.0,3.2164824757082098,1.5382930255484095,0.0,2.00337845348445,-0.17395160172768898,-4.6262349601027,-3.0075771342594804,0.30821511868707696,0.64918889206334,2.22691104842282,-0.095200632867679,1.25090415353099,0.9411941418495609,1.53650398774166,0.897609257617069,2.5268163375705,1.52009797758652,-0.550890794834885,0.0,0.0,0.0,-0.00594148453143,-0.470081886027997,0.0,0.0,0.0
Negative,M1.2,2017-09-04T03:58:42.30Z,12673,7115,2.35688011572926,1.07744994193028,8.11962949137393,2.10935621424182,7.313322883234661,2.5544124941596698,0.926705991903282,0.15930074286663,0.111111111111111,0.022988505747127002,0.0016890691433820006,0.0,0.001290322580645,0.0,3.1701455783967205,1.54236403051108,0.0,1.99960159239033,-0.216678023135532,-4.77362655449835,-3.212795148900609,0.163029287209733,0.7696820015215591,2.24453403732573,-0.22052332982345701,1.3412864975576102,0.86819073997972,1.5238771156593702,0.9631206206724781,2.53569285586672,1.42029950432221,-0.5794221934496129,0.0,0.0,0.0,0.012012545447889999,-0.503868434178699,0.0,0.0,0.0
Negative,M1.2,2017-09-04T04:58:42.30Z,12673,7115,2.4439667249980097,1.1266897878354099,8.52104331603846,2.14619224961214,7.86118877403126,2.62736573425525,0.991459149165122,0.24467890317382998,0.166666666666667,0.03448275862069,0.0031630778797309997,0.0,0.001935483870968,0.0,3.18346481889249,1.5737689259373602,0.0,1.99393630074915,-0.19682887576346397,-5.009523120053251,-3.29675425563986,0.15411779128124098,0.6903319413401221,2.2786180598192596,-0.265763499479486,1.26724407805623,0.8104547299741991,1.6095179509957502,0.9186223363329548,2.54623372134348,1.30816765964541,-0.41982339853241996,0.0,0.0,0.0,0.00086866477107,-0.4616352489903221,0.0,0.0,0.0
Negative,M1.5,2017-09-04T08:34:42.30Z,12673,7115,2.72672423654189,1.2619124433588,9.57165169513779,2.3287171453625604,9.24664118053871,2.97026667472709,1.1149616359893402,0.28369439753882897,0.222222222222222,0.045977011494253,0.014282560266923,0.038461538461539,0.012903225806451998,0.14250851120954,3.3390952705846297,1.59645023930078,0.09090909090909101,2.0001763321220403,-0.343427243396699,-5.46079152164853,-3.56752084444911,0.08562286272136399,0.738887550041734,2.32693603488822,-0.3596667210067729,1.3004025023019998,0.764198075807115,1.8072156720498704,0.9390173833219028,2.6218074118377004,1.24078671766253,-0.411794737098957,0.0,0.0,0.0,0.047301500924484007,-0.4373511675070049,0.0,0.0,0.0
Negative,M1.5,2017-09-04T08:58:42.30Z,12673,7115,2.7445474008410797,1.29373106267252,9.910302925038561,2.40198886904618,9.37892862639928,3.0052224022394003,1.1380683834443601,0.274393788916097,0.222222222222222,0.045977011494253,0.013814322246272,0.038461538461539,0.012903225806451998,0.13783652649758701,3.14973171719144,1.63657871678992,0.09090909090909101,2.01741852407347,-0.3573847468183161,-5.247139727404679,-3.5941808451672594,-0.024079603580849,1.0473033309232,2.35908346519462,-0.45851051780698904,1.35666927169224,0.771587765092759,1.8826599119390401,1.08178271224454,2.63395098200683,1.11122974273324,-0.45085688027625104,0.0,0.0,0.0,0.04853970988857498,-0.442630315655552,0.0,0.0,0.0
Negative,M1.5,2017-09-04T09:58:42.30Z,12673,7115,2.92378617127742,1.36902035223012,9.02238504842169,2.43482964609353,9.480398791383589,3.09969335594188,1.19165195334783,0.25245447290123296,0.222222222222222,0.045977011494253,0.012709790024572,0.038461538461539,0.012903225806451998,0.12681572633601199,3.3646817733824106,1.6615863187034399,0.09090909090909101,1.9633108836163797,-0.313526635943855,-5.42113546186335,-3.3833136498343395,0.213896366159233,0.43627898347586797,2.2900439537233397,-0.334963844642132,1.04962909996492,0.789019390813805,1.92503125675075,0.7962520543992659,2.55529516710421,1.1431946732288998,-0.362831407907786,0.0,0.0,0.0,0.031823888873346,-0.34654981935199397,0.0,0.0,0.0
Negative,M1.5,2017-09-04T10:58:42.20Z,12673,7115,3.1253592392394,1.4021796194491598,9.282729375626731,2.54061211713518,9.60933946257174,3.23382213549797,1.22825209623302,0.2322693277409689,0.222222222222222,0.045977011494253,0.011693571323219,0.038461538461539,0.012903225806451998,0.116676100702609,3.6646526074787795,1.6900833534421,0.09090909090909101,1.90961377153909,-0.3775836891164289,-5.64720242958737,-3.3489575252005,0.38640211216188297,0.47812031733614796,2.25421699826139,-0.185164310713285,1.04443314070166,0.805057260696365,1.98811278506144,0.8172651331151519,2.52089865870635,1.2649442846035002,-0.3968909458190441,0.0,0.0,0.0,0.05039702333471202,-0.337047352684609,0.0,0.0,0.0
Negative,M1.5,2017-09-04T11:58:42.20Z,12673,7115,3.25810461935382,1.43150764166127,9.00267133881481,2.5899497592594103,9.970167818487461,3.33153395099378,1.24621919010993,0.315279853931196,0.277777777777778,0.057471264367815994,0.012979819187097,0.038461538461539,0.012903225806451998,0.107347194772164,3.78039763002396,1.65693374160325,0.09090909090909101,1.92291489104448,-0.4093052878019221,-5.838861670187451,-3.3969057354473198,0.36854659659713,0.5162827353211029,2.27445438661693,-0.212611951118441,1.04456987647175,0.7549864352432389,2.05415291101485,0.8351880531963491,2.5220698659815497,1.2719595967830801,-0.263088358223454,0.0,0.0,0.0,0.057826277119258,-0.329656545276643,0.0,0.0,0.0
Negative,M1.5,2017-09-04T12:58:42.20Z,12673,7115,3.50384471295662,1.4573476765426898,9.232801351979301,2.6662471828163397,10.500620373278698,3.4019581793941702,1.2495602057934099,0.3903913560655939,0.33333333333333304,0.06896551724137899,0.019528285669452,0.038461538461539,0.012903225806451998,0.09876418697625501,3.81046127224349,1.6644941793910601,0.09090909090909101,1.9300580848529199,-0.423982957247749,-6.06446003678099,-3.51704791147354,0.321029459547757,0.526584713247462,2.28471832520873,-0.257722955407857,0.958973284398134,0.731022698180688,2.09884886826011,0.8407503387387891,2.54906927579922,1.2583815732097,-0.487171281783375,0.0,0.0,0.0,0.06030269504744,-0.301149145274489,0.0,0.0,0.0
Negative,M1.5,2017-09-04T13:58:42.10Z,12673,7115,3.65064500527855,1.49564573425656,8.35515502469511,2.70006881015342,10.5534893053942,3.4634004950684907,1.2724317813544,0.35917738666771704,0.33333333333333304,0.06896551724137899,0.017966890157465002,0.038461538461539,0.012903225806451998,0.09086743859291001,3.85141363662014,1.6854307763419099,0.09090909090909101,1.8924536852636296,-0.480155907136221,-6.04876603362617,-3.46167187991583,0.30636126734428903,0.4738991920962779,2.25179625802748,-0.288980974128083,0.942838463528028,0.7516977275722909,2.14787705776792,0.818501196569027,2.5374804880236,1.2527806384856799,-0.50760591807958,0.0,0.0,0.0,0.075780307098578,-0.29270250823681393,0.0,0.0,0.0
Negative,M1.5,2017-09-04T14:58:42.10Z,12673,7115,3.73803774140418,1.53869039078066,8.16102858096681,2.76244339490398,10.344546119511499,3.53159600258722,1.34260414672902,0.33045914846478996,0.33333333333333304,0.06896551724137899,0.016530336937634,0.038461538461539,0.012903225806451998,0.08360207934908,3.71527469558425,1.6557705973282,0.09090909090909101,1.8973800258211801,-0.494936457442651,-5.67093294212972,-3.34846205015845,0.256990278952128,0.497204060017245,2.25557261279238,-0.35934380759024204,0.8967585090091641,0.770719672886332,2.19299567181929,0.8296257676539079,2.53316551385182,1.1758950800014398,-0.383575058213921,0.0,0.0,0.0,0.07825672502676,-0.275809234161463,0.0,0.0,0.0
Negative,M1.0,2017-09-04T15:58:42.00Z,12673,7115,3.683949014701661,1.5481432898060101,8.539761459356718,2.74854108671592,10.0119126555928,3.5731272945654102,1.3800724796760202,0.304037093808192,0.33333333333333304,0.06896551724137899,0.028918780659601007,0.076923076923077,0.016129032258065,0.24620944218823101,3.52374735765984,1.6679836122162,0.18181818181818202,1.9324391494557398,-0.552961262821951,-5.22163128704379,-3.2982445068281097,0.05309915495314199,0.6970766204448859,2.2824912441935297,-0.553350188242218,1.0213247955571898,0.7556562530087609,2.19569010895819,0.913060050790515,2.58026037481233,0.9990413229582232,-0.28027338346028996,0.0,0.0,0.0,0.09621075500608,-0.30853995268245504,0.0,0.0,0.0
Negative,M1.0,2017-09-04T16:58:42.00Z,12673,7115,3.87784896812396,1.57066372791491,8.64300842040154,2.86767307904765,10.3001901243144,3.62839622097053,1.3923564732378102,0.382444366199793,0.38888888888888895,0.080459770114943,0.030443533928299002,0.076923076923077,0.016129032258065,0.226523622114285,3.53149260943231,1.67438090572896,0.18181818181818202,1.95033818681483,-0.6551905446397379,-5.303240930392049,-3.359461022182629,0.039569292521562,0.722448978279259,2.31628477785899,-0.535234745574815,1.1991496645535802,0.718222907566205,2.2338877178096403,0.92294855842152,2.64701918949849,1.04345277506281,-0.45337326209362894,0.0,0.0,0.0,0.12468956118017402,-0.351828967500541,0.0,0.0,0.0
Negative,M1.0,2017-09-04T17:58:42.00Z,12673,7115,4.22414724700994,1.6359395362043998,8.46571078968137,2.9306851394967097,11.072851457537801,3.7250322178152,1.3950216938309399,0.45429761087980897,0.444444444444444,0.091954022988506,0.033608907508920996,0.076923076923077,0.016129032258065,0.20841179330785106,3.79997639005648,1.67670719427905,0.18181818181818202,1.89401369310685,-0.624874984382467,-5.8785328905974294,-3.37612973998239,0.315500429227159,0.47347859978546203,2.23368912107779,-0.284557060321604,1.1525911348394098,0.6906119257669111,2.3650698240034904,0.8228274186575921,2.54358309435225,1.29215690684847,-0.43834623568521797,0.0,0.0,0.0,0.10735463568289999,-0.326489056387515,0.0,0.0,0.0
Negative,M1.5,2017-09-04T19:58:42.00Z,12673,7115,4.18845305492906,1.6360582731364297,8.29803946157147,2.85983910836633,10.525182105522301,3.7294326847589803,1.4108935246524998,0.384554625271226,0.444444444444444,0.091954022988506,0.052788936350202,0.153846153846154,0.018279569892473,0.505559414952728,3.65377136383963,1.6540258809156299,0.36363636363636404,1.88637786524265,-0.6490176930036421,-5.42373206342159,-3.2568159064009903,0.11954508992362001,0.586826200599333,2.2148073472532404,-0.503782978804671,1.3432691662238498,0.669020077740198,2.36353769308137,0.867325702997115,2.52737111996401,1.04814850821526,-0.423399277768503,0.0,0.0,0.0,0.114783889467446,-0.3740013897244389,0.0,0.0,0.0
Negative,M2.1,2017-09-04T20:58:42.00Z,12673,7115,4.01306629767878,1.605968175706,7.7496905323515,2.88163800562155,9.83161359320672,3.7523834826500897,1.4006507706159899,0.3538073351006629,0.38888888888888895,0.091954022988506,0.112324251207583,0.23076923076923106,0.059139784946237,0.7984329916516371,3.73325305277225,1.6470470152653405,0.545454545454545,1.89393158743089,-0.7809795435352901,-5.13330824338226,-3.1434649906036403,0.066726588508028,0.770634668442442,2.2097722075667003,-0.432871192534408,1.52184608195571,0.652967497510073,2.30832814778432,0.941489510229654,2.53131623920678,1.1980159434064,-0.5164833429888259,0.0,0.0,0.0,0.157502098728587,-0.4267928712099111,0.0,0.0,0.0
Negative,M2.1,2017-09-04T21:58:42.00Z,12673,7115,4.19553884465212,1.6722528881088898,7.07628500345113,2.92239282276163,10.1238162221566,3.8335223285823,1.4076362563812501,0.32551846251425104,0.38888888888888895,0.091954022988506,0.103343299950958,0.23076923076923106,0.059139784946237,0.7345938144248689,3.87230363013586,1.63483400037735,0.545454545454545,1.85255032674748,-0.8106092313885501,-5.32978718443307,-3.06516271668037,0.21900258827884397,0.52780088378476,2.15486981906149,-0.302478754939089,1.52389711850699,0.6798834761625201,2.40886763553579,0.8444585291004159,2.46733133648818,1.29221348194669,-0.488367605369069,0.0,0.0,0.0,0.15874030769267802,-0.4141229156533971,0.0,0.0,0.0
Negative,M4.2,2017-09-04T22:58:42.10Z,12673,7115,4.4704078559850196,1.70870008891859,7.2077910761711905,3.06454169127978,10.412649614859001,3.87189989672644,1.3931844973141998,0.299491443294961,0.38888888888888895,0.091954022988506,0.11390500173764401,0.269230769230769,0.059139784946237,0.8418907637456899,3.9042319161680097,1.64413915457773,0.6363636363636359,1.8270975672001397,-0.8089631376189241,-5.463244786390389,-3.0639560723453396,0.3079874527327,0.436385398397882,2.12630508430129,-0.24480641874660802,1.5272471448740899,0.678374395171892,2.47089252183123,0.810466784118835,2.4221473926608903,1.3460729754544198,-0.6186179367434109,0.0,0.0,0.0,0.153787471836314,-0.407787937875141,0.0,0.0,0.0
Negative,M4.2,2017-09-04T23:58:42.10Z,12673,7115,4.57093313512399,1.7310701269135702,8.15611662157889,3.1033532853969,11.350291216330302,3.89200865656094,1.43782950670937,0.27554542963280393,0.38888888888888895,0.091954022988506,0.104797660647063,0.269230769230769,0.059139784946237,0.774576894912238,3.8793658439342003,1.6458838709903,0.6363636363636359,1.79589741033566,-0.795348570399313,-5.88358275689754,-3.30203374308115,0.3416494902728089,0.425718569310333,2.0791490645446102,-0.23360132319297305,1.4067829314286298,0.703258950449335,2.50290877489344,0.806758593757209,2.37961407582483,1.3329475526668202,-0.497671867977221,0.0,0.0,0.0,0.14759642701585798,-0.3750572193541489,0.0,0.0,0.0
Negative,M4.2,2017-09-05T00:58:42.10Z,12673,7115,4.71813228980016,1.7398070062578797,8.38471810364461,3.1678712666989397,12.325606494441304,3.8827552755770998,1.46911206073392,0.354954801922021,0.444444444444444,0.103448275862069,0.10547587192471501,0.269230769230769,0.059139784946237,0.7126451458649279,3.8661388384933297,1.6295998511396297,0.6363636363636359,1.7823499738024,-0.8122553251581751,-6.37191199495837,-3.55858125035066,0.3476988999176989,0.374847169210617,2.0722741622802903,-0.23143780330221306,1.4518373676718601,0.685837233715919,2.51638096058793,0.7882176419490741,2.39453155796154,1.33243837678282,-0.258757312602088,0.0,0.0,0.0,0.15131105390813096,-0.38350385639182394,0.0,0.0,0.0
Negative,M1.0,2017-09-05T01:58:42.10Z,12673,7115,4.73697753888209,1.7706195999292902,8.2255906805109,3.1794726058399903,12.668690206120699,3.84411629355511,1.48064997119867,0.32657418295421303,0.444444444444444,0.103448275862069,0.134275630030075,0.307692307692308,0.059139784946237,0.819862426766966,3.810279294973,1.67205461717886,0.7272727272727271,1.7519708736975101,-0.83835277013078,-6.52960867950846,-3.6158994866822702,0.41190069905216997,0.213329587103003,2.04293479064523,-0.157910418358048,1.47549265589667,0.6956823842036579,2.5224038200748797,0.727650532709167,2.3504571789212703,1.39025812716611,-0.367694293968012,0.0,0.0,0.0,0.15812120321063194,-0.388783004540371,0.0,0.0,0.0
Negative,M1.0,2017-09-05T02:58:42.20Z,12673,7115,4.6580536476928485,1.7966265861333302,8.51844586113506,3.1659290702068903,12.8918066458175,3.85100354379842,1.51531049381071,0.300462752989159,0.444444444444444,0.103448275862069,0.12353954343000399,0.307692307692308,0.059139784946237,0.754309846511389,3.78090616924559,1.67263618931639,0.7272727272727271,1.7486045409831799,-0.9041279336754008,-6.5916211479328295,-3.65974998441917,0.432911014270441,0.135327449267071,2.03392963697507,-0.10714842927933503,1.49593465352448,0.719183069086478,2.53048713149158,0.698603041543089,2.33911496109832,1.47562995038371,-0.4745117809790321,0.0,0.0,0.0,0.176075233189952,-0.39300632305920896,0.0,0.0,0.0
